satisfaction_level    last_evaluation    number_project    average_montly_hours    time_spend_company    Work_accident    promotion_last_5years    sales    salary    left_prediction    left_result
0.47    0.55    5.0    207.0    3.0    0.0    0.0    -0.12    -0.34    0    0
0.14    0.72    4.0    254.0    4.0    0.0    0.0    -0.12    -0.34    1    0
0.82    0.5    3.0    198.0    4.0    0.0    0.0    0.17    0.2    0    0
0.77    0.58    4.0    202.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.54    0.73    2.0    100.0    3.0    0.0    0.0    0.17    -0.34    0    0
0.55    0.9    4.0    206.0    3.0    0.0    0.0    0.2    0.2    0    0
0.88    0.74    3.0    273.0    10.0    0.0    0.0    -0.07    0.2    0    0
0.93    0.64    4.0    253.0    3.0    0.0    0.0    0.9    -0.34    0    0
0.91    0.61    3.0    262.0    3.0    0.0    0.0    -0.19    -0.34    0    0
0.73    0.93    3.0    205.0    3.0    0.0    0.0    0.2    1.0    0    0
0.09    0.94    7.0    247.0    4.0    0.0    0.0    -0.07    0.2    1    1
0.53    0.88    3.0    157.0    3.0    0.0    0.0    0.17    -0.34    0    0
0.46    0.5    2.0    156.0    3.0    0.0    0.0    -0.19    0.2    0    1
0.53    0.61    4.0    182.0    3.0    0.0    0.0    -0.19    -0.34    0    0
0.83    0.95    3.0    264.0    2.0    0.0    0.0    0.02    -0.34    0    0
0.69    0.54    3.0    164.0    7.0    0.0    0.0    -0.07    0.2    0    0
0.53    0.94    4.0    128.0    6.0    0.0    0.0    -0.56    0.2    0    0
0.76    0.56    4.0    214.0    2.0    1.0    0.0    -0.07    0.2    0    0
0.4    0.48    2.0    155.0    3.0    0.0    0.0    -0.12    -0.34    1    1
0.36    0.51    2.0    155.0    3.0    0.0    0.0    0.17    -0.34    1    1
0.29    0.37    6.0    187.0    10.0    1.0    0.0    -0.07    1.0    0    0
0.83    0.98    4.0    259.0    5.0    0.0    0.0    -0.12    0.2    0    1
0.63    0.61    5.0    186.0    10.0    0.0    0.0    -0.19    -0.34    1    0
0.81    0.45    6.0    98.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.8    0.82    4.0    271.0    4.0    0.0    0.0    -0.07    -0.34    0    0
0.76    0.74    4.0    235.0    3.0    0.0    0.0    0.9    1.0    0    0
0.82    1.0    4.0    229.0    6.0    0.0    0.0    -0.56    0.2    0    1
0.78    0.6    2.0    206.0    2.0    0.0    0.0    0.02    -0.34    0    0
0.66    0.47    7.0    156.0    2.0    0.0    0.0    1.0    0.2    0    1
0.86    0.59    4.0    189.0    2.0    0.0    0.0    0.17    -0.34    0    0
0.51    0.93    5.0    232.0    3.0    0.0    0.0    -0.12    0.2    0    0
0.79    0.74    2.0    158.0    3.0    0.0    0.0    0.9    0.2    0    0
0.38    0.53    2.0    156.0    3.0    0.0    0.0    -0.07    -0.34    1    1
0.24    0.58    5.0    279.0    4.0    0.0    0.0    0.02    0.2    1    0
0.89    0.93    3.0    168.0    2.0    0.0    0.0    -0.07    1.0    0    0
0.4    0.53    2.0    155.0    3.0    0.0    0.0    0.17    1.0    0    1
0.67    0.64    4.0    149.0    4.0    0.0    0.0    -0.19    -0.34    0    0
0.39    0.78    2.0    205.0    6.0    1.0    0.0    -0.07    -0.34    0    0
0.09    0.9    7.0    289.0    4.0    0.0    0.0    0.2    -0.34    1    1
0.76    0.76    3.0    197.0    2.0    0.0    0.0    -0.07    0.2    0    0
0.69    0.91    4.0    186.0    3.0    0.0    0.0    -0.12    -0.34    0    0
0.36    0.42    2.0    192.0    2.0    0.0    0.0    -0.19    -0.34    1    0
0.86    0.94    3.0    151.0    2.0    0.0    0.0    -0.19    -0.34    0    0
0.49    0.76    5.0    237.0    3.0    0.0    0.0    0.17    1.0    0    0
0.76    0.86    5.0    223.0    5.0    1.0    0.0    0.2    0.2    0    1
0.29    0.42    6.0    253.0    3.0    0.0    0.0    -0.56    0.2    0    0
0.39    0.43    3.0    154.0    3.0    0.0    0.0    0.02    -0.34    0    0
0.75    0.77    4.0    204.0    2.0    0.0    0.0    -0.12    -0.34    0    0
0.54    0.76    3.0    183.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.93    0.9    4.0    256.0    4.0    0.0    0.0    -0.19    -0.34    0    0
0.61    0.67    3.0    188.0    5.0    0.0    0.0    0.17    -0.34    0    0
0.5    0.77    3.0    267.0    2.0    0.0    0.0    1.0    1.0    0    0
0.57    0.86    3.0    258.0    2.0    0.0    0.0    -0.07    -0.34    0    0
0.42    0.48    2.0    155.0    3.0    0.0    0.0    -0.56    0.2    0    1
0.82    0.87    5.0    145.0    6.0    0.0    0.0    -0.56    0.2    0    0
0.48    0.89    4.0    145.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.87    0.94    4.0    189.0    3.0    0.0    1.0    -0.07    0.2    0    0
0.81    0.92    5.0    239.0    5.0    0.0    0.0    0.2    -0.34    0    1
0.62    0.78    5.0    250.0    6.0    0.0    0.0    -0.07    -0.34    0    0
0.33    0.96    5.0    97.0    3.0    0.0    0.0    -0.12    0.2    0    0
0.67    0.81    3.0    221.0    4.0    1.0    0.0    -0.3    0.2    0    0
0.56    0.43    2.0    169.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.4    0.52    2.0    147.0    3.0    0.0    0.0    0.2    0.2    0    1
0.49    0.37    4.0    216.0    4.0    0.0    0.0    -0.19    -0.34    0    0
0.11    0.94    7.0    302.0    4.0    0.0    0.0    -0.07    0.2    1    1
0.35    0.99    3.0    236.0    4.0    0.0    0.0    -0.07    0.2    1    1
0.54    0.51    5.0    258.0    3.0    0.0    0.0    0.17    1.0    0    0
0.14    0.52    4.0    122.0    2.0    0.0    0.0    -0.07    1.0    0    0
0.89    0.93    3.0    181.0    3.0    0.0    0.0    -0.56    -0.34    0    0
0.53    0.95    2.0    101.0    5.0    0.0    0.0    -0.19    0.2    0    0
0.63    0.89    3.0    239.0    3.0    0.0    0.0    0.17    0.2    0    0
0.72    0.92    3.0    264.0    3.0    0.0    0.0    -0.19    -0.34    0    0
0.53    0.74    5.0    181.0    2.0    0.0    0.0    -0.07    0.2    0    0
0.68    0.89    4.0    227.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.76    1.0    5.0    219.0    5.0    0.0    0.0    -0.12    -0.34    0    1
0.17    0.85    3.0    234.0    3.0    0.0    0.0    0.9    -0.34    1    0
0.91    0.99    5.0    254.0    5.0    0.0    0.0    -0.19    0.2    0    1
0.65    0.79    3.0    201.0    3.0    1.0    0.0    -0.07    1.0    0    0
0.83    0.52    4.0    273.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.44    0.51    2.0    145.0    3.0    0.0    0.0    0.02    -0.34    0    1
0.95    0.62    3.0    161.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.3    0.86    3.0    276.0    5.0    1.0    0.0    -0.3    -0.34    0    0
0.79    0.96    4.0    180.0    3.0    0.0    0.0    -0.19    -0.34    0    0
0.85    0.83    3.0    226.0    2.0    0.0    0.0    0.9    0.2    0    0
0.1    0.77    6.0    272.0    4.0    0.0    0.0    -0.3    -0.34    1    1
0.97    0.64    4.0    152.0    2.0    0.0    0.0    -0.19    0.2    0    0
0.48    0.96    4.0    224.0    2.0    1.0    0.0    -0.07    -0.34    0    0
0.69    0.68    4.0    168.0    3.0    0.0    0.0    -0.19    -0.34    0    0
0.7    0.67    5.0    136.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.38    0.52    2.0    161.0    3.0    0.0    0.0    0.17    0.2    0    1
0.57    0.61    3.0    112.0    5.0    0.0    0.0    0.17    0.2    0    0
0.54    0.64    2.0    219.0    3.0    0.0    0.0    -0.19    -0.34    0    0
0.23    0.96    4.0    242.0    6.0    0.0    0.0    0.02    0.2    1    0
0.8    0.8    3.0    271.0    4.0    0.0    0.0    -0.07    -0.34    0    0
0.68    0.79    4.0    184.0    3.0    0.0    0.0    0.02    -0.34    0    0
0.36    0.52    2.0    147.0    3.0    0.0    0.0    -0.07    0.2    0    1
0.5    0.52    2.0    178.0    2.0    0.0    0.0    -0.12    0.2    0    0
0.88    0.53    3.0    218.0    4.0    0.0    0.0    -0.07    -0.34    0    0
0.64    0.61    4.0    143.0    2.0    1.0    0.0    -0.12    1.0    0    0
0.5    0.55    3.0    176.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.87    0.68    4.0    217.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.38    0.5    2.0    140.0    3.0    0.0    0.0    -0.07    -0.34    1    1
0.89    0.74    4.0    174.0    2.0    0.0    0.0    -0.56    -0.34    0    0
0.84    0.85    4.0    249.0    6.0    0.0    0.0    0.02    -0.34    0    1
0.46    0.57    2.0    139.0    3.0    0.0    0.0    -0.07    -0.34    0    1
0.64    0.78    5.0    148.0    4.0    0.0    0.0    -0.07    1.0    0    0
0.85    0.86    3.0    255.0    2.0    0.0    0.0    -0.07    -0.34    0    0
0.49    0.49    4.0    212.0    7.0    0.0    0.0    0.2    0.2    0    0
0.96    0.84    4.0    272.0    4.0    1.0    0.0    -0.07    0.2    0    0
0.3    0.66    3.0    198.0    2.0    0.0    0.0    0.2    0.2    0    0
0.51    0.95    3.0    187.0    2.0    0.0    0.0    0.02    -0.34    0    0
0.27    0.76    4.0    108.0    10.0    0.0    0.0    -0.07    0.2    1    0
0.69    0.58    4.0    149.0    3.0    0.0    1.0    0.02    0.2    0    0
0.71    0.74    3.0    202.0    2.0    0.0    0.0    0.9    0.2    0    0
0.96    0.85    4.0    200.0    4.0    0.0    0.0    -0.19    0.2    0    0
1.0    0.89    3.0    189.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.89    0.95    5.0    203.0    3.0    0.0    0.0    -0.19    -0.34    0    0
0.62    0.54    4.0    212.0    4.0    0.0    0.0    -0.12    0.2    0    0
0.64    0.69    5.0    114.0    6.0    0.0    0.0    -0.12    0.2    0    0
0.36    0.52    2.0    146.0    3.0    0.0    0.0    -0.07    0.2    0    1
0.54    0.52    4.0    173.0    2.0    0.0    0.0    0.02    0.2    0    0
0.75    0.53    4.0    251.0    3.0    0.0    0.0    -0.56    -0.34    0    0
0.1    0.96    6.0    275.0    4.0    0.0    0.0    -0.19    -0.34    1    1
0.77    0.64    4.0    192.0    3.0    0.0    0.0    -0.12    -0.34    0    0
0.51    0.73    4.0    229.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.82    0.84    3.0    194.0    3.0    0.0    0.0    0.2    -0.34    0    0
0.9    0.64    5.0    226.0    2.0    0.0    0.0    -0.19    -0.34    0    0
0.99    0.77    4.0    184.0    3.0    0.0    0.0    0.02    0.2    0    0
0.45    0.54    2.0    129.0    3.0    0.0    0.0    0.02    1.0    0    1
0.66    0.89    4.0    139.0    3.0    0.0    0.0    0.2    0.2    0    0
0.34    0.55    3.0    136.0    2.0    1.0    0.0    -0.07    0.2    0    0
0.13    0.72    4.0    154.0    4.0    0.0    0.0    -0.19    0.2    1    0
0.11    0.86    6.0    254.0    4.0    0.0    0.0    -0.07    0.2    1    1
0.95    0.74    4.0    258.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.97    0.79    5.0    259.0    3.0    0.0    1.0    -0.12    0.2    0    0
0.57    0.78    3.0    134.0    3.0    0.0    0.0    0.9    0.2    0    0
0.79    0.93    5.0    169.0    3.0    0.0    0.0    0.9    0.2    0    0
0.82    0.88    4.0    149.0    2.0    0.0    0.0    -0.07    -0.34    0    0
0.56    0.54    4.0    191.0    2.0    1.0    1.0    -0.07    0.2    0    0
0.96    0.7    5.0    184.0    2.0    1.0    0.0    0.2    0.2    0    0
0.83    0.96    5.0    275.0    5.0    0.0    0.0    -0.12    -0.34    0    1
0.56    0.57    5.0    274.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.65    0.81    4.0    192.0    3.0    0.0    0.0    -0.3    -0.34    0    0
0.54    0.75    3.0    181.0    3.0    0.0    0.0    -0.3    -0.34    0    0
0.45    0.54    2.0    184.0    2.0    0.0    0.0    0.17    -0.34    0    0
0.1    0.97    6.0    282.0    4.0    0.0    0.0    -0.56    0.2    1    1
0.61    0.58    2.0    264.0    4.0    0.0    0.0    -0.19    -0.34    1    1
0.55    0.61    4.0    272.0    4.0    1.0    0.0    0.02    -0.34    0    0
0.92    0.85    3.0    207.0    2.0    0.0    0.0    -0.12    -0.34    0    0
0.77    0.49    4.0    266.0    2.0    0.0    0.0    -0.56    -0.34    0    0
0.12    0.39    5.0    161.0    4.0    0.0    0.0    0.17    -0.34    1    0
0.89    0.97    4.0    147.0    2.0    0.0    0.0    -0.19    -0.34    0    0
0.91    0.7    3.0    193.0    2.0    0.0    0.0    0.17    -0.34    0    0
0.96    0.89    2.0    239.0    6.0    1.0    0.0    -0.07    0.2    0    0
0.9    0.7    3.0    147.0    4.0    0.0    0.0    -0.19    -0.34    0    0
0.42    0.75    3.0    163.0    2.0    1.0    0.0    -0.07    -0.34    0    0
0.88    0.66    4.0    271.0    3.0    1.0    0.0    0.17    0.2    0    0
0.64    0.6    3.0    135.0    3.0    0.0    0.0    0.9    -0.34    0    0
0.87    0.54    4.0    211.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.91    0.9    3.0    243.0    3.0    0.0    0.0    -0.12    0.2    0    0
0.53    0.72    3.0    228.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.93    0.49    4.0    255.0    2.0    0.0    0.0    1.0    1.0    0    0
0.63    0.94    2.0    228.0    2.0    1.0    0.0    -0.19    -0.34    0    0
0.92    0.78    3.0    194.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.86    0.55    5.0    219.0    2.0    0.0    0.0    -0.19    0.2    0    0
0.71    0.75    4.0    272.0    4.0    0.0    0.0    -0.19    -0.34    0    0
0.16    0.7    3.0    178.0    3.0    1.0    0.0    -0.19    -0.34    0    0
0.24    0.95    3.0    168.0    4.0    0.0    0.0    0.17    0.2    1    0
0.11    0.85    7.0    302.0    4.0    0.0    0.0    -0.07    -0.34    1    1
0.82    0.89    4.0    275.0    3.0    0.0    0.0    0.17    0.2    0    0
0.37    0.72    3.0    183.0    2.0    0.0    0.0    -0.07    -0.34    0    0
0.11    0.78    6.0    243.0    4.0    0.0    0.0    -0.56    -0.34    1    1
0.5    0.89    5.0    222.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.71    0.66    3.0    268.0    4.0    0.0    0.0    0.02    1.0    0    0
0.64    0.94    4.0    210.0    3.0    0.0    0.0    0.2    -0.34    0    0
0.61    0.81    5.0    136.0    3.0    0.0    0.0    -0.56    -0.34    0    0
0.97    0.54    5.0    185.0    2.0    0.0    0.0    -0.07    0.2    0    0
0.46    0.45    2.0    138.0    3.0    0.0    1.0    0.17    -0.34    0    1
0.49    0.36    2.0    192.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.5    0.54    5.0    153.0    4.0    0.0    0.0    -0.12    -0.34    0    1
0.65    0.74    4.0    237.0    3.0    1.0    0.0    -0.07    -0.34    0    0
0.6    0.9    4.0    260.0    2.0    0.0    0.0    -0.07    0.2    0    0
0.35    0.5    5.0    227.0    2.0    0.0    0.0    -0.12    -0.34    0    0
0.65    0.54    2.0    177.0    3.0    0.0    0.0    -0.3    -0.34    0    0
0.44    0.53    2.0    159.0    3.0    0.0    0.0    -0.07    -0.34    1    1
0.73    0.61    4.0    260.0    2.0    1.0    0.0    -0.07    -0.34    0    0
0.63    0.76    2.0    157.0    4.0    0.0    0.0    0.9    -0.34    0    1
0.86    0.99    3.0    169.0    2.0    1.0    0.0    -0.07    -0.34    0    0
0.14    0.89    3.0    212.0    6.0    0.0    0.0    -0.3    -0.34    1    0
0.79    0.98    4.0    271.0    5.0    0.0    0.0    -0.07    -0.34    0    1
0.62    0.5    4.0    156.0    2.0    0.0    0.0    -0.12    0.2    0    0
1.0    0.95    3.0    275.0    3.0    1.0    0.0    -0.07    0.2    0    0
0.38    0.5    2.0    132.0    3.0    0.0    0.0    -0.3    -0.34    1    1
0.09    0.8    5.0    279.0    4.0    0.0    0.0    -0.19    -0.34    1    1
1.0    0.96    4.0    155.0    3.0    0.0    0.0    -0.12    0.2    0    0
0.42    0.4    3.0    160.0    2.0    0.0    0.0    -0.19    -0.34    0    0
0.58    0.79    5.0    262.0    2.0    0.0    0.0    -0.07    1.0    0    0
0.52    0.84    3.0    261.0    8.0    0.0    1.0    -0.3    -0.34    0    0
0.57    0.9    3.0    256.0    4.0    0.0    0.0    0.9    -0.34    0    0
0.1    0.85    6.0    297.0    5.0    0.0    0.0    -0.07    1.0    0    1
0.25    0.83    3.0    257.0    5.0    1.0    0.0    -0.19    0.2    0    0
0.94    0.87    4.0    157.0    3.0    0.0    0.0    -0.19    0.2    0    0
0.49    0.85    3.0    250.0    2.0    0.0    0.0    -0.07    0.2    0    0
0.65    0.85    4.0    172.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.1    0.85    7.0    261.0    4.0    0.0    0.0    0.17    0.2    0    1
0.97    0.92    6.0    137.0    8.0    1.0    0.0    0.2    -0.34    0    0
0.85    0.99    6.0    153.0    6.0    0.0    0.0    -0.19    0.2    0    0
0.88    0.68    3.0    185.0    2.0    0.0    0.0    -0.12    -0.34    0    0
0.91    0.61    4.0    243.0    2.0    1.0    0.0    -0.3    -0.34    0    0
0.84    0.95    4.0    208.0    3.0    1.0    0.0    -0.12    0.2    0    0
0.52    0.8    3.0    252.0    4.0    0.0    0.0    0.2    -0.34    1    0
0.73    0.94    3.0    251.0    6.0    0.0    0.0    -0.07    0.2    0    0
0.95    0.53    3.0    174.0    3.0    0.0    0.0    -0.12    0.2    0    0
0.86    0.96    5.0    245.0    6.0    0.0    0.0    -0.3    0.2    0    1
0.64    0.92    5.0    211.0    2.0    1.0    0.0    0.17    0.2    0    0
0.09    0.86    7.0    309.0    4.0    0.0    0.0    -0.19    -0.34    1    1
0.98    0.99    3.0    253.0    4.0    0.0    0.0    -0.07    0.2    0    0
0.6    0.67    3.0    249.0    2.0    0.0    0.0    -0.07    0.2    0    0
0.58    0.75    4.0    244.0    4.0    0.0    0.0    -0.07    -0.34    0    0
0.69    0.72    4.0    185.0    10.0    1.0    0.0    1.0    1.0    0    0
0.89    0.91    3.0    233.0    2.0    0.0    0.0    0.17    0.2    0    0
0.34    0.63    5.0    248.0    3.0    0.0    0.0    -0.07    -0.34    1    0
0.55    0.81    5.0    229.0    3.0    0.0    0.0    -0.56    -0.34    0    0
0.39    0.5    2.0    135.0    3.0    0.0    0.0    -0.12    -0.34    1    1
0.4    0.46    2.0    146.0    3.0    0.0    0.0    -0.07    -0.34    1    1
0.78    0.54    4.0    102.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.57    0.54    3.0    140.0    3.0    0.0    0.0    0.02    -0.34    0    0
0.63    0.47    3.0    180.0    3.0    1.0    0.0    -0.12    1.0    0    0
0.1    0.82    7.0    284.0    4.0    0.0    0.0    -0.3    -0.34    1    1
0.79    0.49    3.0    273.0    3.0    0.0    0.0    -0.07    0.2    0    0
0.72    0.53    3.0    179.0    3.0    0.0    0.0    -0.12    -0.34    0    0
0.7    0.55    4.0    159.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.21    0.58    5.0    197.0    4.0    0.0    0.0    -0.19    -0.34    1    0
0.09    0.88    6.0    269.0    4.0    0.0    0.0    -0.19    0.2    1    1
0.58    0.86    4.0    257.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.94    0.51    5.0    238.0    2.0    0.0    0.0    -0.07    -0.34    0    0
0.6    0.81    4.0    245.0    3.0    1.0    0.0    -0.12    0.2    0    0
0.4    0.47    5.0    173.0    5.0    0.0    0.0    -0.19    0.2    0    0
0.63    0.58    4.0    236.0    2.0    0.0    0.0    -0.19    1.0    0    0
0.2    0.97    4.0    237.0    5.0    0.0    0.0    0.17    0.2    1    0
0.79    0.87    3.0    194.0    2.0    0.0    0.0    -0.19    0.2    0    0
0.66    0.95    4.0    224.0    2.0    0.0    0.0    -0.07    0.2    0    0
0.51    0.86    3.0    182.0    10.0    0.0    0.0    -0.07    -0.34    1    0
0.82    0.8    4.0    246.0    3.0    0.0    0.0    -0.07    -0.34    0    0
0.74    0.64    3.0    267.0    5.0    0.0    0.0    -0.07    -0.34    0    0
0.84    0.96    6.0    155.0    5.0    0.0    0.0    0.2    0.2    0    0
0.36    0.5    2.0    158.0    3.0    0.0    0.0    0.9    -0.34    1    1
0.1    0.89    7.0    253.0    4.0    0.0    0.0    -0.12    -0.34    1    1
0.83    0.81    3.0    242.0    6.0    0.0    0.0    -0.07    -0.34    0    0
0.75    0.66    4.0    202.0    2.0    0.0    0.0    -0.12    -0.34    0    0
0.65    1.0    4.0    229.0    4.0    0.0    0.0    0.2    -0.34    0    0
0.37    0.45    2.0    151.0    3.0    0.0    0.0    -0.12    -0.34    1    1
